,1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,72-bpm_histogram_first_peak_bpm,73-bpm_histogram_first_peak_weight,74-bpm_histogram_second_peak_bpm,75-bpm_histogram_second_peak_spread,76-bpm_histogram_second_peak_weight,77-danceability,78-beats_loudness.mean,79-beats_loudness.stdev,80-onset_rate,81-beats_loudness_band_ratio.mean1,82-beats_loudness_band_ratio.mean2,83-beats_loudness_band_ratio.mean3,84-beats_loudness_band_ratio.mean4,85-beats_loudness_band_ratio.mean5,86-beats_loudness_band_ratio.mean6,87-beats_loudness_band_ratio.stdev1,88-beats_loudness_band_ratio.stdev2,89-beats_loudness_band_ratio.stdev3,90-beats_loudness_band_ratio.stdev4,91-beats_loudness_band_ratio.stdev5,92-beats_loudness_band_ratio.stdev6,class
1350,0.141969651,0.074110455,3.162424079,0.273360922,0.250588267,1.254951187,0.007182386,0.259840442,-22.99987175,1.10706549,-0.331922643,-0.037350058,0.127380237,0.005738489,-0.093334049,-0.031490542,-0.131870292,-0.06101833,-0.100962873,0.043709176,0.005906617,0.008068417,0.005416752,0.124968912,0.011238439,0.009681367,0.011336192,0.035627529,0.003889453,0.006021481,0.00645541,0.014656843,0.004911798,0.042318743,0.056933066,0.033165023,0.149707227,0.054255015,0.02239341,0.495308281,0.005255456,0.13801677,1.170795266,0.650772166,0.455349979,0.351267478,0.350608346,0.287852333,0.278568794,0.249568994,0.247693701,0.247119303,0.268155695,0.249012741,0.228578243,0.009319438,0.006270544,0.063819789,0.012356691,0.010831367,0.011824358,0.03421256,0.0055621,0.007328705,0.007601219,0.020633725,0.005911622,0.016091782,200,0.144510157,100.009201,99,0.340579748,129,0.51219511,0.090909094,1.114137292,0.034638427,0.023613226,4.549532413,0.295406222,0.101286076,0.239391252,0.163344607,0.098544948,0.122094028,0.338731557,0.138620108,0.196794346,0.163224921,0.111934692,0.12188103,HipHop
1351,0.133533727,0.137810327,3.175336166,0.278653202,0.259691353,1.09109995,0.006820913,0.256764217,-23.53525076,1.322616039,-0.201184288,-0.044137015,-0.063097271,-0.003882589,-0.048145305,-0.020300205,0.02634317,0.191984636,0.199249164,0.052903608,0.047270469,0.00392221,0.003306565,0.162846531,0.003964182,0.00793611,0.014580668,0.030333166,0.001767564,0.011609042,0.011066639,0.013540886,0.002883456,0.053621198,0.063482159,0.053973402,0.109921462,0.054926656,0.023779838,0.496860853,0.008295756,0.144696494,1.064871863,0.651739377,0.412344162,0.343313702,0.280925708,0.27756527,0.252418917,0.233811477,0.1990596,0.200649847,0.198736747,0.189659753,0.179408962,0.004186009,0.00369603,0.081663878,0.003691973,0.006459958,0.005815922,0.036795422,0.001908223,0.007788307,0.011393373,0.017701895,0.003197249,0.020766229,300,0.116291827,151.966568,152,0.067924559,157,0.210526288,0.05050505,1.135959029,0.044159137,0.027446341,4.232898235,0.446028233,0.136768118,0.104340635,0.07271181,0.079031698,0.164145291,0.365118831,0.233611211,0.116690941,0.10206864,0.087306693,0.167948768,HipHop
1352,0.107248479,0.144298107,3.093291692,0.23220721,0.239867649,0.934194273,0.0095734,0.199686765,-22.57644964,1.657886282,-0.101303774,0.131376862,-0.097721836,0.057766106,0.108976439,0.122824739,-0.024000956,-0.088004799,-0.010290054,0.041084342,0.006037044,0.010566229,0.003695455,0.077837306,0.006968551,0.014771429,0.011829475,0.09753612,0.00213011,0.005102863,0.012267046,0.020349914,0.00433993,0.041217039,0.070235662,0.091276244,0.219231306,0.079599233,0.033963487,0.592706984,0.0079178,0.190749603,1.666874766,0.705513735,0.430337483,0.395843284,0.289462102,0.285431199,0.277056839,0.252461315,0.226055654,0.23084826,0.219392936,0.215561386,0.184550411,0.010839352,0.003683351,0.055592553,0.007025666,0.013558143,0.012451058,0.067120896,0.002282383,0.006029034,0.012853966,0.017875034,0.004665558,0.019563244,120,0.16243264,123.0068665,123,0.123966932,129,0,0.008196721,1.147881031,0.095490657,0.068131179,4.707849503,0.586947501,0.091322675,0.128816053,0.135998994,0.067321308,0.022547109,0.369323432,0.110405944,0.149262369,0.160713539,0.087566316,0.033559967,HipHop
1353,0.160268283,0.140230284,3.207233796,0.282693636,0.248940151,1.353566387,0.005984128,0.323920229,-22.04121135,1.301876281,-0.281725833,0.016428384,-0.140159542,0.060527486,0.128083621,0.013320196,-0.063706188,-0.032604184,0.058941681,-0.009111403,0.039719586,0.007182728,0.006085959,0.041688998,0.00622952,0.013293297,0.012627177,0.071420466,0.002665052,0.008261054,0.011262789,0.014567014,0.003885528,0.031326325,0.066161755,0.055173839,0.107655458,0.060724313,0.022981497,0.528240528,0.003924975,0.176845321,0.822862791,0.545848007,0.372966997,0.342131119,0.31666403,0.284409558,0.267864727,0.293746314,0.270327515,0.284764499,0.284742181,0.238163145,0.207745189,0.007328445,0.007649267,0.033679423,0.006696641,0.012426998,0.011055773,0.057159624,0.004147785,0.010058081,0.011156789,0.017062922,0.004525421,0.016578397,300,0.115764204,154.6235199,157,0.057692289,152,0.090163946,0.367549658,1.079076052,0.04084507,0.031326056,4.166238308,0.287536561,0.137405291,0.199471205,0.146400109,0.092993319,0.159989581,0.315989107,0.178392962,0.207569674,0.161397636,0.110390581,0.169269934,HipHop
1354,0.171667969,0.185954634,3.192354329,0.299136303,0.245071997,1.577754176,0.004928446,0.343182765,-21.3809679,0.580137141,0.077867826,0.143041807,0.037671925,0.047891893,-0.103552428,-0.025430805,0.053278056,0.115693966,0.010172983,0.035940384,-0.016318037,0.006884161,0.002353002,0.122685137,0.007597663,0.008105591,0.006622321,0.051272334,0.0024801,0.006372445,0.010786517,0.014146572,0.004864757,0.045529462,0.055106122,0.076437296,0.103921888,0.042499156,0.014093393,0.477069642,0.004309875,0.123943062,0.877649174,0.624572753,0.370563982,0.347848404,0.356272342,0.299481354,0.262399067,0.260791193,0.254380731,0.240288091,0.238677545,0.215384829,0.182626691,0.005729565,0.002142864,0.070665663,0.006265662,0.009533376,0.005609918,0.040384327,0.002535474,0.006527866,0.008361872,0.014590264,0.005447238,0.021292893,150,0.173141892,150.1538239,152,0.440860212,75,0,0.174796745,1.132905722,0.039243296,0.022713849,3.299660683,0.504982948,0.139663294,0.060305659,0.080908343,0.09968318,0.133994594,0.323674887,0.199210361,0.067288086,0.077484965,0.08727394,0.137578815,HipHop
1355,0.13111611,0.109706442,3.173956116,0.290208366,0.258809599,1.230186675,0.004669071,0.233857885,-22.44599851,0.787496877,0.049859062,0.30265577,0.221115983,0.124163837,0.128971931,0.099374837,0.015390314,0.121899256,0.144002281,0.015518501,0.024612882,0.005230003,0.001848527,0.166432073,0.004751786,0.010190998,0.005526121,0.062472666,0.002383547,0.003962946,0.009636079,0.01803851,0.00320416,0.05777012,0.047529897,0.052321229,0.106678227,0.036498411,0.014223828,0.439959206,0.004674524,0.123738585,0.693200587,0.571307114,0.325024295,0.261678361,0.227125396,0.23559843,0.214156541,0.194917548,0.205686603,0.199349172,0.199926423,0.183710957,0.167707107,0.005215855,0.001653871,0.087465406,0.004919702,0.009445627,0.004845733,0.071239838,0.002486266,0.003599244,0.010394067,0.020191397,0.003422532,0.020721622,150,0.117810503,149.8873444,152,0.492248058,144,0.107142866,0.084745765,1.105697751,0.063729897,0.047736514,2.833042145,0.607900202,0.060828861,0.06123171,0.094766751,0.08268173,0.107257679,0.328283101,0.086543351,0.071824946,0.117937997,0.096717656,0.111369804,HipHop
1356,0.12644762,0.117639148,3.131935129,0.258246291,0.241197336,1.155205695,0.006015909,0.214683152,-23.04679037,0.840013397,0.235677494,0.491318224,0.038621256,0.252636695,0.063870613,0.050538544,-0.01098646,0.026381045,-0.006303865,-0.025632201,0.011195456,0.008352912,0.002614343,0.120730977,0.006199716,0.026666564,0.008742408,0.0515101,0.00234896,0.003844931,0.007059817,0.018480686,0.002697893,0.043279573,0.045940103,0.057355816,0.149446449,0.042463162,0.020470411,0.457217439,0.004974103,0.11288156,1.214290882,0.619299567,0.401464476,0.317056079,0.293989912,0.278461803,0.256022536,0.226030404,0.204689373,0.216598525,0.219399174,0.19723821,0.194513306,0.008489053,0.002912162,0.065448885,0.0080459,0.021076679,0.00730029,0.054799183,0.002579593,0.004043321,0.007695754,0.020265596,0.003096861,0.017349203,150,0.166416792,153.6959839,152,0.057142913,157,0.016806722,0.386138618,1.076296568,0.056500763,0.04023505,4.141241074,0.468971759,0.094166696,0.077104785,0.117610551,0.168340966,0.096970551,0.342808127,0.126340538,0.092643864,0.110691123,0.190852389,0.106321141,HipHop
1357,0.089081258,0.13785589,3.198332449,0.220408119,0.234907182,0.783423679,0.005867023,0.140218038,-22.04009621,1.811585005,0.08044919,0.334074419,0.25161822,0.213092075,0.043960894,-0.196231258,-0.031336303,0.178879432,0.085331286,0.025889676,-0.005177494,0.011311433,0.002555876,0.046579998,0.005033534,0.012155296,0.016439309,0.12736149,0.003408201,0.003206312,0.017009824,0.041797989,0.001696017,0.048827267,0.030650083,0.040232235,0.115479528,0.034473892,0.022021929,0.293343799,0.004163631,0.076587457,0.730517385,0.418668203,0.35758073,0.303114887,0.237141993,0.238757941,0.23406448,0.232420631,0.254916561,0.221837299,0.206285081,0.204945798,0.184358632,0.011902081,0.002604608,0.032903264,0.005318495,0.011488649,0.015273514,0.058716002,0.003812017,0.003091209,0.017206011,0.03123114,0.001841822,0.013928488,300,0.124807396,142.0754547,144,0.381294966,136,0,0.014184397,1.043199301,0.058138311,0.041269612,3.899599075,0.557507694,0.114385709,0.169812873,0.090081297,0.047368769,0.056046963,0.27863735,0.128952891,0.17853272,0.11689727,0.06156956,0.068563141,HipHop
1358,0.106699099,0.072983976,3.14663714,0.228551907,0.227822701,1.020085849,0.007225755,0.172013091,-23.58276754,0.963423416,-0.362626631,0.168232915,-0.148640257,-0.032233118,-0.15179862,-0.119097484,-0.008081247,0.230643928,0.156939047,0.013988464,0.003146819,0.005878792,0.002763768,0.104791936,0.008488466,0.009744822,0.008610971,0.043977751,0.004671539,0.008363717,0.024340164,0.021024179,0.003682331,0.040475011,0.04159628,0.037460796,0.141763161,0.04196454,0.022226248,0.409605894,0.005755293,0.092323401,0.924453989,0.572189092,0.478108188,0.381695603,0.333145161,0.32582307,0.276525337,0.246602562,0.24174875,0.237716142,0.246101084,0.207954951,0.186516439,0.005962535,0.00277076,0.055815069,0.008049907,0.011016873,0.00854004,0.029170697,0.005518761,0.008919024,0.016507858,0.028784985,0.003928012,0.017820612,150,0.179856115,148.9033813,148,0.517985582,140,0.153846145,0.037414964,1.050423741,0.04746867,0.041974884,3.524637699,0.441052139,0.114124596,0.168083221,0.13428928,0.103243604,0.057110906,0.390521675,0.164263055,0.209528714,0.149340943,0.134768024,0.098031372,HipHop
1359,0.089006814,0.18710532,3.15739423,0.234363678,0.239867385,0.894613608,0.009636932,0.165080241,-21.62091894,1.386385789,0.491491232,0.355620832,0.22137389,0.093949017,0.073526628,0.172576579,-0.014104038,0.091505987,0.114962764,0.026043158,-0.109675806,0.00371923,0.001626859,0.189694595,0.004495549,0.009210462,0.005743508,0.083915703,0.00075314,0.002822498,0.005320333,0.030475137,0.001436118,0.066579014,0.043241594,0.098493833,0.125630126,0.048813826,0.022981323,0.465669554,0.009952975,0.108624832,0.749987138,0.528156557,0.220194519,0.220516847,0.20259701,0.187027343,0.183542328,0.168856651,0.165237167,0.154130759,0.169746893,0.161913614,0.159542805,0.003389399,0.001539061,0.106307828,0.004414826,0.006391947,0.004973968,0.087470144,0.000651546,0.002571734,0.005723757,0.032866647,0.001242907,0.020728636,150,0.102429251,154.844574,157,0.057291627,152,0.026086986,0.363636374,1.324103594,0.076695405,0.052925434,5.391112328,0.691913128,0.042497884,0.025642278,0.074378878,0.095008232,0.084296256,0.29277882,0.038458832,0.031757448,0.078602351,0.104323804,0.101644926,HipHop
1360,0.100788844,0.174720352,3.122801941,0.237083802,0.232911104,0.891082461,0.010674521,0.186877899,-23.25749894,1.25032973,0.133822823,0.033870549,-0.043609202,0.365241539,0.368770665,0.212651531,-0.068010114,0.020423525,0.188862649,0.082723867,0.107105548,0.008178506,0.004017213,0.152752661,0.006542504,0.024694648,0.007177517,0.034398414,0.00255011,0.002978364,0.004473117,0.014509974,0.006432139,0.051777127,0.060476821,0.094078462,0.187198022,0.0697082,0.030899529,0.569844564,0.010960378,0.164367291,1.614959983,0.707208815,0.526216905,0.408339062,0.327810833,0.40926166,0.339527489,0.247379278,0.27644027,0.227525252,0.234327728,0.217059559,0.209067191,0.007046642,0.004171788,0.08919071,0.008077311,0.017340892,0.008145898,0.049897924,0.00338638,0.003432751,0.005524025,0.020298302,0.005646718,0.022383189,300,0.100996499,80.06673431,80,0.090909123,105,0.454545498,0.037037037,1.028297663,0.050466631,0.032745726,3.932929039,0.32203871,0.081712969,0.139317974,0.205175802,0.156453758,0.127665907,0.377083808,0.131377488,0.226499766,0.200381666,0.12718986,0.137677178,HipHop
1361,0.102321453,0.15020391,3.131872253,0.259996268,0.254331412,0.918084566,0.006286481,0.161577771,-22.32824703,1.331361994,0.167463144,0.247768842,0.1023559,0.098166204,-0.004978161,0.06048165,0.040257101,0.073568215,-0.008512415,-0.001254554,0.065768006,0.006870058,0.00209348,0.158536334,0.005829188,0.009044279,0.00744302,0.105093587,0.001259419,0.004271157,0.007807058,0.02038597,0.003016201,0.063776628,0.042920797,0.059824173,0.13764569,0.037795016,0.018084647,0.408738541,0.005659111,0.114215392,0.903575573,0.470306025,0.334418851,0.288056882,0.239534169,0.227900235,0.197496612,0.19995102,0.209828261,0.210219571,0.177592799,0.178427228,0.174697967,0.007180658,0.002366386,0.088101702,0.006920268,0.009270804,0.005482802,0.078038728,0.001624223,0.004983857,0.008232618,0.025481813,0.003377518,0.022493599,150,0.123276338,150.1095428,152,0.43508774,136,0.5,0.013468013,1.2451092,0.082285374,0.039210644,2.858039618,0.655243814,0.138491526,0.064278394,0.055414099,0.050230805,0.06224186,0.297433466,0.184001848,0.076032899,0.084491298,0.054792706,0.057775155,HipHop
1362,0.068886914,0.129022282,3.083181216,0.177192105,0.206257853,0.581539034,0.021905824,0.125756789,-24.82407922,2.179018172,0.49183197,0.415673876,0.056824493,0.201586005,0.032838424,-0.011721633,-0.028899098,0.083431839,-0.033438607,-0.031620178,-0.017250143,0.008538278,0.002745002,0.085841351,0.008116013,0.01163837,0.009961617,0.173001348,0.001258484,0.003322325,0.015672828,0.019078478,0.001756765,0.067635534,0.074515924,0.089055133,0.281041801,0.096687444,0.049391258,0.654792923,0.027158483,0.155081347,2.395401443,1.077373278,0.58403556,0.439774328,0.34415617,0.267488623,0.227883374,0.21713929,0.212562682,0.221419132,0.221818242,0.225397138,0.224893176,0.014117075,0.004885988,0.086877664,0.012351524,0.014212289,0.012502706,0.142500633,0.002339512,0.004990027,0.019642514,0.02143862,0.002663832,0.03637741,240,0.091263651,128.1774445,129,0.365461826,123,0.199999988,0.015748031,1.252507329,0.069968976,0.040591683,4.082913399,0.678942621,0.084435835,0.036839414,0.050210629,0.079665169,0.115737185,0.325684637,0.088439897,0.079353698,0.095729887,0.107786953,0.182505861,HipHop
1363,0.092565621,0.07348222,3.063670828,0.215455211,0.22532091,0.792597145,0.011967488,0.17136343,-23.88183535,1.862400683,0.052877932,-0.022495308,-0.014950033,0.11400536,0.003023547,0.012237894,-0.046090468,0.069426559,0.024758381,-0.032943199,0.012288539,0.006597863,0.004203791,0.164972503,0.012357433,0.012990152,0.007737924,0.049067092,0.001670996,0.00489798,0.012418525,0.021853114,0.005903797,0.053626103,0.05850983,0.047546394,0.204319043,0.065065165,0.030292254,0.550329322,0.012866855,0.139179117,1.341331636,0.745778071,0.398625221,0.336054981,0.278960611,0.234742277,0.217904975,0.22023784,0.212490496,0.198588695,0.184686525,0.183357309,0.162317509,0.006070502,0.004677249,0.097403365,0.009942356,0.012633774,0.006618326,0.048103215,0.001909926,0.004557927,0.010707059,0.017362394,0.005789433,0.024092555,171.4285714,0.121651176,163.0909119,161,0.311926603,172,0,0.13454546,1.223167539,0.049557507,0.051070947,3.599629879,0.439566761,0.15000762,0.170240715,0.073366985,0.087706834,0.113683596,0.330227405,0.162264496,0.163905784,0.078798458,0.100270376,0.125095412,HipHop
1364,0.140819974,0.09368486,3.08514753,0.261255079,0.233099895,1.283470614,0.011887188,0.266605498,-23.70640055,0.965087553,0.207699666,0.284737202,0.177274158,0.061424366,0.06552177,0.09662856,-0.036535599,-0.030810589,0.022333546,0.068767332,0.090786324,0.004249714,0.002068558,0.10287105,0.009289642,0.014681647,0.006408049,0.082520986,0.002454962,0.003968543,0.005333441,0.01730415,0.00237856,0.04173018,0.075655198,0.08720621,0.248335916,0.075411269,0.029615655,0.70655169,0.01300145,0.179896151,1.675802048,1.017236755,0.491075577,0.388152546,0.346447921,0.278792764,0.28682491,0.255984605,0.233690475,0.262303323,0.234490622,0.201219287,0.185290487,0.005256323,0.002870522,0.081282426,0.010315683,0.019403718,0.007036831,0.072454296,0.003046749,0.004508565,0.006652461,0.019813526,0.002734026,0.024823054,171.4285714,0.138183722,85.02202606,85,0.130952358,0,0,0,1.458429217,0.061918981,0.057691131,4.082913399,0.439799964,0.040829089,0.071555674,0.154534191,0.121553309,0.186225817,0.405580401,0.077663369,0.09128096,0.145705521,0.10114754,0.183204904,HipHop
1365,0.099168179,0.132283873,3.148559066,0.207344107,0.218871141,0.96010216,0.009290095,0.171384604,-22.96635034,1.627245018,0.02072679,0.197312168,0.016786677,0.140373585,0.144044224,0.160263417,0.026636903,0.177958502,0.024913956,0.016227115,-0.024971805,0.012463373,0.005058781,0.04450769,0.006119062,0.009801332,0.009943398,0.072319846,0.003037866,0.004839573,0.010724933,0.056655202,0.004749668,0.036022611,0.062543042,0.087206538,0.179172638,0.069370326,0.037866327,0.581675618,0.007868196,0.141664257,1.412316272,0.828540703,0.643680255,0.435809384,0.392652,0.307073124,0.26720193,0.24385343,0.231005247,0.24376727,0.230415205,0.207589711,0.219068302,0.013918651,0.007433085,0.037005573,0.00726951,0.009450963,0.005945412,0.077063997,0.003694929,0.00507535,0.010913991,0.048815548,0.005877863,0.019821518,150,0.105276574,139.8847198,140,0.458823562,133,0.421052575,0.039855074,1.177754045,0.076512791,0.047381334,4.624524593,0.52884239,0.075678885,0.118743718,0.112694457,0.08938431,0.08432924,0.343424261,0.083716087,0.138413936,0.1432845,0.117259227,0.117843486,HipHop
1366,0.170038944,0.139585944,3.082212853,0.294024072,0.245988377,1.491336374,0.007819672,0.320361464,-23.16566376,0.398120311,-0.195027267,0.081075824,0.112281834,0.191296253,-0.034343777,-0.013349939,0.034009278,-0.013509485,0.006103925,0.054872653,0.065130539,0.005680713,0.002097527,0.080388938,0.006046976,0.010147968,0.008240924,0.061292244,0.002029633,0.003128506,0.007291049,0.02369365,0.004515618,0.034780832,0.073025344,0.103553191,0.234246952,0.060543437,0.020399321,0.651485329,0.006398172,0.178639063,1.566413411,0.911778155,0.624046088,0.409014166,0.382230664,0.343469429,0.326046717,0.334713979,0.279943468,0.312883276,0.27572072,0.21935845,0.201707109,0.007518352,0.002554008,0.075077571,0.007380578,0.013942558,0.005389762,0.049854849,0.002474747,0.003959708,0.008719474,0.025527253,0.006448538,0.021267229,300,0.133009957,143.0511017,144,0.220588207,136,0.363636315,0.024734983,1.140306115,0.046019468,0.036680236,4.657854557,0.403693706,0.036340434,0.072873816,0.135918289,0.165937379,0.202147692,0.402782142,0.062621132,0.103650697,0.131829843,0.155554727,0.186668053,HipHop
1367,0.108009679,0.169930566,3.14267294,0.24536111,0.237938339,0.975500038,0.011975728,0.194411676,-23.03589267,1.203951484,0.332875855,0.104735019,0.229309236,0.206483437,0.041499841,0.032673251,-0.032507467,0.037540105,0.158572701,0.159180497,-0.017100839,0.005318891,0.00212753,0.141823295,0.004390249,0.015513342,0.010260011,0.053313255,0.002879869,0.006374626,0.008806541,0.034106721,0.00218132,0.05520123,0.057949752,0.088038077,0.153035586,0.054425439,0.024455935,0.50857837,0.010903316,0.134059255,1.400891734,0.622628887,0.420328423,0.432040432,0.358656958,0.321191093,0.30292591,0.258401882,0.2479759,0.234865769,0.252606995,0.22692458,0.223904865,0.005827305,0.002782228,0.098607944,0.005172572,0.01760356,0.00768746,0.07125478,0.00414631,0.008251999,0.010662577,0.036389153,0.002937614,0.02480181,150,0.168038227,150.0739136,152,0.47265625,144,0.478260875,0.04040404,1.134361744,0.057303581,0.042262912,4.266228199,0.555458963,0.066188879,0.12183968,0.091091514,0.0973095,0.069828145,0.341527283,0.094116271,0.172820628,0.112233989,0.11695569,0.072246388,HipHop
1368,0.136279114,0.137915625,3.128132634,0.274679935,0.255486972,1.19648914,0.006544807,0.258621278,-22.62698565,1.034771843,0.239098814,0.683228434,0.094040361,0.386832073,-0.004662564,0.146395392,-0.144764874,0.201244977,0.083476359,0.069355893,0.029430511,0.011110357,0.002489498,0.134993307,0.004869674,0.015179017,0.006212296,0.069290346,0.00204144,0.003869856,0.009877272,0.02437323,0.00223101,0.049386978,0.045693134,0.055239298,0.110571625,0.039556636,0.016860332,0.414940579,0.006497849,0.1234581,0.879783733,0.549099431,0.373954973,0.366219657,0.35130001,0.30924521,0.262403005,0.267155712,0.276675037,0.266377035,0.279047356,0.262074942,0.21144383,0.016558943,0.002829855,0.068095896,0.005565517,0.009663619,0.006065791,0.075490869,0.002313384,0.004793969,0.012434826,0.017131887,0.00261862,0.017842903,200,0.132691279,99.9616394,99,0.28877002,133,0.428571403,0.039800994,1.033513904,0.051094431,0.02776897,4.407880306,0.596815825,0.154009297,0.078799561,0.081199549,0.098935008,0.09187603,0.313491642,0.156373948,0.11162468,0.099320263,0.142804131,0.091406815,HipHop
1369,0.100641468,0.095505218,3.156247352,0.214913671,0.218843126,0.984360703,0.008485679,0.179236993,-23.00918063,1.150163298,-0.140197444,0.307073113,0.089018639,0.195098393,-0.085171236,0.223286084,-0.032107483,0.229358099,0.11596897,-0.052087731,-0.061911431,0.007059718,0.003712004,0.138771979,0.004927078,0.009766422,0.009697852,0.058809008,0.002971105,0.004935136,0.011034777,0.024369361,0.00307061,0.04781612,0.037905418,0.045822617,0.119619625,0.041965234,0.02720935,0.369680539,0.006718306,0.096218581,0.769020603,0.511893798,0.37890098,0.276920263,0.245501,0.24201685,0.230122301,0.24125484,0.23488687,0.260968034,0.236050469,0.239782803,0.221483323,0.007810032,0.003969638,0.076995793,0.004867588,0.009542499,0.006122495,0.047558002,0.003149111,0.005810912,0.010334057,0.025151693,0.003062058,0.018134692,133.3333333,0.107338731,139.5276947,140,0.254166663,133,0.181818187,0.065693431,1.098222852,0.053216208,0.05000471,4.50786972,0.535546958,0.117412247,0.134268537,0.105335385,0.086227126,0.051207937,0.348998606,0.165222272,0.140839353,0.127795234,0.121739656,0.083853841,HipHop
1370,0.134988279,0.188321351,3.17969904,0.305592176,0.266987451,1.154433508,0.013994387,0.303258469,-22.6237535,1.187527994,0.241947827,0.159714814,0.115300762,0.110275763,0.094684529,0.160494989,0.096076953,0.081487236,0.050563628,0.030085728,-0.002483416,0.005384867,0.001818193,0.178014058,0.004111959,0.009506153,0.008026865,0.078655998,0.001168024,0.001809076,0.004943735,0.021856763,0.002086731,0.063506401,0.082047938,0.094396886,0.10997604,0.086648057,0.029080665,0.688947586,0.017419987,0.228420967,1.184540708,0.827103745,0.392251091,0.342963618,0.318740523,0.268743685,0.248689519,0.226417701,0.214376809,0.224236386,0.200382515,0.201454365,0.191595363,0.006767688,0.002084457,0.110001217,0.00489153,0.015283407,0.005869619,0.091724022,0.001466774,0.001952879,0.006256427,0.034534734,0.002476139,0.02725602,300,0.118402282,99.97045135,99,0.412844062,75,0.016666651,0.333333343,1.530533552,0.047955316,0.027848851,4.166238308,0.557807803,0.061627276,0.070572332,0.052614678,0.095578097,0.173726261,0.325132996,0.103980504,0.095558293,0.06618461,0.095893294,0.161076993,HipHop
1371,0.120392468,0.154243575,3.169006169,0.260990314,0.236987149,1.211738212,0.007570085,0.235514217,-22.80647442,0.665040766,0.09396674,0.291155378,0.241942432,0.150518475,0.12435553,-0.009121489,0.122528356,0.164456074,0.119639829,0.026696689,-0.073530773,0.003776565,0.001664217,0.147100549,0.004342881,0.006639666,0.00849904,0.080128324,0.001665166,0.003838923,0.007336759,0.021896718,0.00227816,0.056294089,0.05299658,0.041431282,0.123312061,0.050352365,0.021233947,0.501740169,0.006728629,0.136098164,1.100166552,0.51841451,0.353531178,0.298372843,0.321906915,0.268843334,0.235728593,0.21829467,0.232435258,0.240046494,0.20723847,0.195400033,0.187846497,0.004178634,0.001640707,0.075932291,0.004785066,0.007399972,0.002606658,0.054910234,0.001883911,0.003743061,0.008421789,0.022899021,0.002430446,0.022933832,200,0.170470756,100.0144653,99,0.317708373,85,0,0.02538071,1.050182462,0.039029147,0.018896425,5.116140842,0.485198289,0.059843905,0.080727331,0.108666196,0.120905943,0.139501363,0.290160298,0.077448234,0.106491737,0.102321766,0.103979632,0.10949225,HipHop
1372,0.139066554,0.146732949,3.18569224,0.289991896,0.260888769,1.283346012,0.006808737,0.268834694,-22.08255836,0.611985021,-0.06708813,0.152120436,-0.092506021,0.20938898,-0.084848521,0.026498067,-0.141591448,-0.050090125,-0.011854721,0.003026854,0.054543876,0.005016367,0.002954075,0.176270516,0.006765328,0.009378385,0.007706457,0.048164471,0.002381035,0.003576424,0.004773386,0.011155166,0.002478033,0.058408591,0.05518824,0.058072778,0.118496227,0.056494272,0.023144138,0.4644739,0.005994864,0.154009765,1.030152754,0.611024604,0.468333674,0.331574986,0.321959464,0.271148706,0.27715745,0.255452583,0.266201224,0.260408957,0.243212085,0.239495903,0.227921528,0.006303143,0.003237404,0.085766608,0.007550982,0.010633425,0.009162599,0.0577842,0.002998252,0.004320963,0.006205783,0.017404328,0.003490987,0.020533581,150,0.169783096,147.1822815,148,0.275618374,140,0.285714269,0.017123288,1.185853601,0.055576455,0.037314806,4.274560452,0.498432666,0.061909068,0.083040647,0.090599358,0.139320567,0.138119414,0.345995396,0.096162871,0.130849227,0.098424934,0.142065197,0.131115705,HipHop
